Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,cc1_miles_Updated,cc2_miles_Updated,cc3_miles_Updated
25158,0,5,1,1,52278,17,0,0,5079,1,50000,2500,2500
82270,0,2,1,1,24612,6,0,0,5270,1,7500,2500,2500
97155,0,2,1,1,10004,3,0,0,5244,0,7500,2500,2500
153197,0,2,1,1,14712,17,100,1,5189,0,7500,2500,2500
55864,0,1,1,1,3691,6,500,1,5251,1,2500,2500,2500
23890,0,4,1,1,35574,19,0,0,5031,1,37500,2500,2500
46545,1000,1,1,1,0,0,0,0,5066,0,2500,2500,2500
7354,0,1,1,1,0,0,0,0,5050,0,2500,2500,2500
45031,0,1,1,1,1000,1,0,0,5227,0,2500,2500,2500
16125,0,3,1,1,23288,17,0,0,5210,1,17500,2500,2500
200,0,1,1,1,200,1,200,1,5254,0,2500,2500,2500
195754,0,5,1,1,98535,40,2550,9,5202,1,50000,2500,2500
54189,0,2,1,1,8940,17,0,0,4791,0,7500,2500,2500
15439,0,1,1,1,490,3,0,0,5147,0,2500,2500,2500
56308,0,1,1,1,2500,3,1000,2,4688,0,2500,2500,2500
1000,0,1,1,1,0,0,0,0,4769,0,2500,2500,2500
45412,0,1,1,1,1100,3,1100,3,5163,0,2500,2500,2500
21582,0,3,1,1,10811,15,0,0,4695,1,17500,2500,2500
16866,0,1,1,1,0,0,0,0,5072,0,2500,2500,2500
86011,0,4,1,1,31769,18,0,0,5381,1,37500,2500,2500
31786,0,1,1,1,2661,10,0,0,5380,0,2500,2500,2500
16994,0,1,1,1,1550,3,1050,2,5379,1,2500,2500,2500
5824,0,1,1,1,0,0,0,0,5401,0,2500,2500,2500
17587,0,1,1,1,17587,7,0,0,5367,0,2500,2500,2500
1000,0,1,1,1,0,0,0,0,5367,0,2500,2500,2500
91670,0,4,1,1,48193,17,1000,2,5365,1,37500,2500,2500
92800,0,5,1,1,62042,23,350,1,5358,1,50000,2500,2500
31134,0,3,1,1,20108,17,0,0,5352,0,17500,2500,2500
57002,0,1,1,1,2570,13,0,0,5350,0,2500,2500,2500
66516,0,4,1,1,45406,16,200,1,5311,0,37500,2500,2500
18154,0,1,2,1,7748,16,0,0,5310,1,2500,7500,2500
320997,2556,5,1,1,82255,24,0,0,5345,1,50000,2500,2500
14345,0,4,1,1,50752,16,0,0,5487,1,37500,2500,2500
43603,0,1,1,1,17100,4,100,1,5335,1,2500,2500,2500
1836,0,1,1,1,850,4,350,3,5329,0,2500,2500,2500
156041,0,2,1,1,5644,13,0,0,5324,1,7500,2500,2500
49145,0,1,2,1,12755,22,2450,7,5323,0,2500,7500,2500
11648,0,1,1,1,475,4,0,0,5318,0,2500,2500,2500
14525,0,1,1,1,4625,28,0,0,5317,0,2500,2500,2500
10689,0,1,1,1,2750,15,0,0,5315,0,2500,2500,2500
37552,0,1,1,1,100,1,0,0,5340,0,2500,2500,2500
210350,0,5,1,1,56754,14,0,0,5302,0,50000,2500,2500
26156,0,3,1,1,23831,16,0,0,5297,1,17500,2500,2500
32061,0,1,1,1,1100,6,0,0,5295,0,2500,2500,2500
355145,0,5,1,1,61926,29,806,8,5288,0,50000,2500,2500
6000,0,1,1,1,0,0,0,0,5286,0,2500,2500,2500
30892,0,3,1,1,11474,11,0,0,5283,0,17500,2500,2500
29263,0,3,1,1,15184,13,0,0,5279,0,17500,2500,2500
221432,0,4,1,1,31975,21,0,0,5275,0,37500,2500,2500
43761,0,1,1,1,5398,16,0,0,5268,0,2500,2500,2500
21393,0,1,1,1,5040,2,0,0,5262,0,2500,2500,2500
108950,0,1,1,1,3300,9,3300,9,5259,1,2500,2500,2500
25089,0,4,1,1,40763,19,550,2,5259,1,37500,2500,2500
77709,0,4,1,1,36028,19,100,2,5253,1,37500,2500,2500
22533,1000,4,1,1,22206,17,100,1,5248,1,37500,2500,2500
25302,0,3,1,1,11312,13,0,0,5245,0,17500,2500,2500
11908,0,1,1,1,0,0,0,0,5240,0,2500,2500,2500
176982,0,1,1,1,2299,9,0,0,5234,0,2500,2500,2500
8723,0,5,1,1,77923,15,0,0,5231,1,50000,2500,2500
9071,0,1,1,1,1647,9,0,0,5225,0,2500,2500,2500
144848,0,4,1,1,37056,15,0,0,5219,0,37500,2500,2500
130364,0,5,1,1,62083,15,250,1,5213,1,50000,2500,2500
15592,4924,4,1,1,37173,13,0,0,5209,1,37500,2500,2500
25404,0,1,1,1,2125,7,500,1,5203,0,2500,2500,2500
34584,0,1,1,1,6962,21,1500,7,5202,1,2500,2500,2500
32313,0,4,1,1,29188,27,0,0,5397,1,37500,2500,2500
168897,0,4,1,1,37451,24,400,2,5189,0,37500,2500,2500
68891,1697,4,1,1,37257,14,500,1,5178,1,37500,2500,2500
18068,0,1,1,1,0,0,0,0,5174,0,2500,2500,2500
137134,0,5,1,1,92740,20,0,0,5170,0,50000,2500,2500
26561,0,1,1,1,100,1,0,0,4926,1,2500,2500,2500
22093,0,3,1,1,14857,11,200,1,2587,0,17500,2500,2500
58538,1739,4,1,1,48670,19,500,2,4352,1,37500,2500,2500
29667,0,1,1,1,5304,19,0,0,4841,0,2500,2500,2500
88093,0,3,1,1,15518,13,343,1,4660,0,17500,2500,2500
472241,500,1,1,1,3600,12,3500,11,5045,1,2500,2500,2500
62569,0,4,1,1,33765,19,50,1,4888,1,37500,2500,2500
20982,0,4,1,1,44238,18,0,0,4716,1,37500,2500,2500
44665,0,1,1,1,333,2,333,2,3601,0,2500,2500,2500
22639,0,1,1,1,1840,4,0,0,5168,0,2500,2500,2500
120152,0,1,1,1,6250,27,3750,26,4497,1,2500,2500,2500
51402,0,1,1,1,4375,14,0,0,4978,0,2500,2500,2500
32749,0,1,1,1,450,3,450,3,5050,1,2500,2500,2500
170309,0,5,1,1,66546,20,4130,4,5009,1,50000,2500,2500
18924,0,1,1,1,4000,18,0,0,5168,0,2500,2500,2500
61919,0,4,1,1,39163,14,350,1,5157,1,37500,2500,2500
193547,0,1,1,1,3544,12,0,0,5153,0,2500,2500,2500
57927,0,1,1,1,1500,3,1500,3,5149,1,2500,2500,2500
161321,0,5,1,1,59645,21,0,0,5147,0,50000,2500,2500
66936,2370,1,1,1,3450,5,950,4,5147,0,2500,2500,2500
72178,0,1,1,1,2100,10,0,0,5139,1,2500,2500,2500
33964,0,1,1,1,300,3,0,0,5128,0,2500,2500,2500
94272,0,3,1,1,11098,16,0,0,5121,0,17500,2500,2500
53360,0,1,1,1,7251,5,6251,4,5120,1,2500,2500,2500
3578,0,1,1,1,0,0,0,0,5114,0,2500,2500,2500
29342,0,2,1,1,5835,4,0,0,5153,0,7500,2500,2500
28228,0,3,1,1,12948,13,300,1,5108,1,17500,2500,2500
118601,0,5,1,1,51240,19,0,0,5105,0,50000,2500,2500
24660,0,2,1,1,7206,14,0,0,5136,1,7500,2500,2500
147822,0,4,1,1,42469,18,0,0,5107,1,37500,2500,2500
190208,0,4,1,1,37122,38,1800,6,5091,0,37500,2500,2500
2625,0,1,1,1,125,1,0,0,5087,0,2500,2500,2500
49438,0,4,1,1,33912,14,0,0,5085,1,37500,2500,2500
24930,0,3,1,1,13060,9,0,0,5084,0,17500,2500,2500
89835,0,2,1,1,9058,11,0,0,5080,0,7500,2500,2500
46734,0,2,1,1,10007,18,0,0,5080,0,7500,2500,2500
315273,0,1,1,1,12584,9,4084,4,5079,1,2500,2500,2500
50,0,1,1,1,50,1,50,1,5073,0,2500,2500,2500
97416,0,5,1,1,63679,29,0,0,5093,0,50000,2500,2500
127768,0,5,1,1,65264,21,250,1,5064,1,50000,2500,2500
139882,0,4,1,1,47089,15,0,0,4859,0,37500,2500,2500
10740,0,1,1,1,0,0,0,0,4926,0,2500,2500,2500
57330,0,1,1,1,380,3,0,0,4986,0,2500,2500,2500
33560,0,1,1,1,2600,14,0,0,4604,0,2500,2500,2500
53210,0,1,1,1,11422,10,0,0,4993,1,2500,2500,2500
9795,0,1,1,1,0,0,0,0,4960,0,2500,2500,2500
16984,0,2,1,1,10334,15,0,0,4884,1,7500,2500,2500
46349,0,4,1,1,33923,20,1100,2,4856,1,37500,2500,2500
118079,0,4,1,1,43298,16,500,1,4867,0,37500,2500,2500
29632,0,1,1,1,0,0,0,0,4898,0,2500,2500,2500
164307,0,3,1,1,21704,14,0,0,4023,0,17500,2500,2500
13490,0,1,1,1,0,0,0,0,4870,0,2500,2500,2500
36296,0,1,1,1,5780,6,0,0,4600,0,2500,2500,2500
190429,6168,1,1,1,27500,11,1500,3,4974,1,2500,2500,2500
120447,0,5,1,1,53804,15,350,1,4840,0,50000,2500,2500
35094,0,1,1,1,4000,11,0,0,4944,1,2500,2500,2500
208804,0,5,1,1,56204,31,500,1,4429,1,50000,2500,2500
30662,0,1,1,1,0,0,0,0,4996,0,2500,2500,2500
157452,0,4,1,1,45312,18,0,0,4471,0,37500,2500,2500
24266,0,1,1,1,2375,12,0,0,4111,0,2500,2500,2500
49991,0,4,1,1,44146,27,2510,4,4803,1,37500,2500,2500
42275,925,1,1,1,4100,6,1600,5,4712,0,2500,2500,2500
59162,0,1,1,1,2520,7,0,0,4726,0,2500,2500,2500
109625,0,5,1,1,63372,19,500,1,5056,1,50000,2500,2500
30486,0,1,1,1,0,0,0,0,5051,0,2500,2500,2500
240904,2288,4,1,1,63385,22,350,1,5045,1,37500,2500,2500
266776,0,1,1,1,8370,30,6520,28,5042,1,2500,2500,2500
20818,0,1,1,1,15214,4,0,0,5036,0,2500,2500,2500
106509,0,1,1,1,1113,7,0,0,5036,0,2500,2500,2500
65982,0,1,1,1,1750,4,750,3,5030,1,2500,2500,2500
9002,0,1,1,1,1586,9,0,0,4933,1,2500,2500,2500
16088,0,3,1,1,17872,15,0,0,4563,1,17500,2500,2500
10079,0,1,1,1,569,8,0,0,4651,0,2500,2500,2500
48863,0,5,1,1,71013,18,1050,3,4925,1,50000,2500,2500
137402,0,1,1,1,950,6,200,3,4685,1,2500,2500,2500
71076,1000,1,1,1,10000,1,0,0,4820,1,2500,2500,2500
20630,0,1,1,1,2045,4,0,0,4643,0,2500,2500,2500
119180,1467,1,1,1,9275,20,1300,6,4657,1,2500,2500,2500
54116,1846,3,1,1,34997,14,0,0,4848,1,17500,2500,2500
36665,0,1,1,1,1625,6,0,0,4747,0,2500,2500,2500
507371,0,4,1,1,51765,18,450,1,4770,1,37500,2500,2500
48721,0,1,1,1,18781,12,300,3,4672,0,2500,2500,2500
391222,0,3,1,1,27471,20,1600,7,4905,1,17500,2500,2500
88668,0,2,1,1,9889,15,100,1,4903,0,7500,2500,2500
46074,0,1,1,1,2193,11,0,0,4419,0,2500,2500,2500
1923,0,1,1,1,1170,2,0,0,4615,0,2500,2500,2500
46030,0,1,1,1,4375,27,0,0,4566,0,2500,2500,2500
31236,0,1,1,1,2250,13,0,0,4523,0,2500,2500,2500
18351,0,1,1,1,0,0,0,0,4744,0,2500,2500,2500
4779,0,1,1,1,600,2,0,0,4926,1,2500,2500,2500
124775,1704,1,1,1,11564,8,700,2,4847,1,2500,2500,2500
66923,0,3,1,1,17139,12,0,0,4875,0,17500,2500,2500
24008,0,1,1,1,540,3,0,0,4901,0,2500,2500,2500
118415,2329,1,1,1,4475,10,100,1,4545,1,2500,2500,2500
2793,0,1,1,1,8000,3,0,0,4588,1,2500,2500,2500
70464,0,1,1,1,4000,4,1000,2,4889,1,2500,2500,2500
71930,0,4,1,1,32774,13,500,1,4300,1,37500,2500,2500
126484,0,1,1,1,5942,13,3192,11,4758,1,2500,2500,2500
39503,0,3,1,1,16671,18,2339,2,4884,1,17500,2500,2500
7291,0,1,1,1,0,0,0,0,4104,0,2500,2500,2500
4838,0,3,1,1,23592,16,500,1,5024,1,17500,2500,2500
73811,0,3,1,1,25394,14,1000,2,5021,1,17500,2500,2500
156219,0,5,1,1,55874,24,0,0,5015,1,50000,2500,2500
114376,0,4,1,1,33949,15,0,0,5009,1,37500,2500,2500
23965,0,1,2,1,7308,16,550,3,5003,0,2500,7500,2500
45766,0,1,1,1,4550,11,1300,7,5002,0,2500,2500,2500
57857,1099,1,1,1,62650,37,12400,29,4996,1,2500,2500,2500
19998,0,1,1,1,4309,13,0,0,4995,1,2500,2500,2500
29506,0,1,1,1,4826,16,500,2,4993,0,2500,2500,2500
6020,1505,1,1,1,0,0,0,0,4986,0,2500,2500,2500
27989,0,3,1,1,25369,16,2729,2,4981,1,17500,2500,2500
21933,0,4,1,1,27166,15,550,1,4974,1,37500,2500,2500
58758,0,1,1,1,6500,38,0,0,4974,0,2500,2500,2500
86069,0,4,1,1,35282,21,0,0,4972,1,37500,2500,2500
8350,0,1,1,1,2125,10,0,0,4967,0,2500,2500,2500
26862,0,3,1,1,15510,15,0,0,4965,1,17500,2500,2500
133853,0,5,1,1,68136,14,0,0,4960,1,50000,2500,2500
72623,0,1,1,1,0,0,0,0,4957,0,2500,2500,2500
36887,0,1,2,1,9048,11,0,0,4951,0,2500,7500,2500
49737,0,5,1,1,60922,22,550,2,4946,1,50000,2500,2500
53869,0,1,1,1,6750,26,0,0,4940,0,2500,2500,2500
5264,0,1,1,1,0,0,0,0,4496,0,2500,2500,2500
132132,6920,3,1,1,20443,18,1310,4,3916,1,17500,2500,2500
319241,0,5,1,1,71867,36,0,0,4692,0,50000,2500,2500
333346,2139,4,1,1,52013,31,4309,12,4469,1,37500,2500,2500
22459,0,1,1,1,104,2,0,0,4215,0,2500,2500,2500
65021,0,2,1,1,10369,12,0,0,3547,0,7500,2500,2500
44205,0,4,1,1,28340,13,0,0,3676,0,37500,2500,2500
18433,0,1,1,1,3174,9,0,0,3930,0,2500,2500,2500
6341,0,1,1,1,3658,12,0,0,3706,0,2500,2500,2500
3641,0,1,1,1,1164,3,0,0,3603,0,2500,2500,2500
39207,0,1,1,1,965,3,0,0,3757,0,2500,2500,2500
63362,0,3,1,1,16331,15,350,1,3544,0,17500,2500,2500
220267,0,1,1,1,8500,4,0,0,4716,1,2500,2500,2500
329,0,3,1,1,23492,14,0,0,4868,1,17500,2500,2500
22424,0,1,1,1,648,2,0,0,3951,0,2500,2500,2500
36805,0,3,1,1,13018,16,0,0,3799,0,17500,2500,2500
63437,0,2,1,1,7160,15,0,0,4595,0,7500,2500,2500
8962,4481,1,1,1,0,0,0,0,4198,0,2500,2500,2500
7922,0,1,1,1,0,0,0,0,4491,0,2500,2500,2500
113731,0,1,1,1,1700,5,700,4,4482,0,2500,2500,2500
12612,0,1,1,1,0,0,0,0,4170,0,2500,2500,2500
45916,0,1,1,1,675,6,500,2,2818,1,2500,2500,2500
51324,0,3,1,1,20533,14,0,0,4408,0,17500,2500,2500
412,0,1,1,1,13000,1,0,0,4761,1,2500,2500,2500
8103,0,1,1,1,2750,15,0,0,4776,1,2500,2500,2500
91237,0,5,1,1,78864,26,0,0,4321,1,50000,2500,2500
17388,0,1,1,1,0,0,0,0,4232,0,2500,2500,2500
52046,0,1,1,1,1058,8,683,7,3456,0,2500,2500,2500
50015,0,3,1,1,20839,16,50,1,4497,0,17500,2500,2500
45340,0,3,1,1,14063,16,500,1,4660,1,17500,2500,2500
200963,0,1,1,1,6164,4,150,1,4782,0,2500,2500,2500
85884,0,2,1,1,7742,9,0,0,4692,0,7500,2500,2500
4236,0,1,1,1,3000,7,0,0,4148,1,2500,2500,2500
55843,0,1,1,1,6000,3,0,0,4341,1,2500,2500,2500
43000,0,1,1,1,1273,4,173,1,4646,0,2500,2500,2500
5573,0,1,1,1,1958,17,0,0,3714,1,2500,2500,2500
2080,0,1,1,1,0,0,0,0,4635,0,2500,2500,2500
43686,0,1,1,1,4039,12,0,0,4328,0,2500,2500,2500
11001,0,1,1,1,255,5,0,0,4315,0,2500,2500,2500
10146,0,3,1,1,26633,12,0,0,4509,1,17500,2500,2500
35062,0,3,1,1,16237,26,0,0,4152,1,17500,2500,2500
11866,0,2,1,1,6139,9,0,0,4667,1,7500,2500,2500
41048,0,1,1,1,1195,3,0,0,4856,0,2500,2500,2500
25004,0,1,1,1,1113,3,0,0,4860,1,2500,2500,2500
194074,1448,1,1,1,12500,6,0,0,4701,1,2500,2500,2500
65952,0,4,1,1,34770,14,0,0,4827,0,37500,2500,2500
265532,0,1,1,1,4652,13,0,0,4849,0,2500,2500,2500
61286,0,1,1,1,1500,5,0,0,4755,0,2500,2500,2500
118177,0,3,1,1,20910,18,402,1,4811,0,17500,2500,2500
183370,0,1,1,1,30988,14,12988,9,4848,1,2500,2500,2500
98608,0,1,1,1,969,12,0,0,4663,0,2500,2500,2500
22529,0,1,1,1,5115,20,3400,16,4865,0,2500,2500,2500
2502,0,1,1,1,15500,4,500,1,4761,1,2500,2500,2500
123430,0,4,1,1,49987,17,0,0,4798,1,37500,2500,2500
36219,0,1,1,1,4044,10,0,0,4595,0,2500,2500,2500
61405,250,2,1,1,32316,20,1350,8,4828,1,7500,2500,2500
3789,0,1,1,1,181,3,0,0,4756,1,2500,2500,2500
16065,0,1,1,1,0,0,0,0,4456,0,2500,2500,2500
404142,0,5,1,1,75509,13,0,0,4784,1,50000,2500,2500
28733,0,1,1,1,0,0,0,0,4650,0,2500,2500,2500
26965,0,2,1,1,7346,13,0,0,4653,0,7500,2500,2500
278437,0,4,1,1,50888,26,0,0,4744,0,37500,2500,2500
5074,0,1,1,1,500,1,0,0,4730,0,2500,2500,2500
43338,0,1,1,1,1000,4,1000,4,4275,0,2500,2500,2500
23551,0,1,1,1,2375,12,0,0,4663,1,2500,2500,2500
32015,0,1,1,1,6000,6,0,0,4574,0,2500,2500,2500
65435,0,1,1,1,1000,2,500,1,4786,0,2500,2500,2500
39079,0,1,1,1,3070,5,0,0,4750,0,2500,2500,2500
108616,0,4,1,1,36476,13,0,0,4644,0,37500,2500,2500
80154,0,4,1,1,47270,14,0,0,4352,0,37500,2500,2500
25563,0,1,1,1,303,8,0,0,3511,1,2500,2500,2500
18007,0,4,1,1,33237,15,0,0,4665,1,37500,2500,2500
51752,0,3,1,1,25962,20,0,0,4631,0,17500,2500,2500
21540,0,1,1,1,1188,9,0,0,4791,0,2500,2500,2500
233057,0,5,1,1,102840,11,0,0,4791,0,50000,2500,2500
196079,0,5,1,1,56890,21,0,0,4791,0,50000,2500,2500
276607,0,1,1,1,11430,14,6430,11,4791,1,2500,2500,2500
20681,0,1,1,1,0,0,0,0,4939,0,2500,2500,2500
155278,0,4,1,1,27200,16,0,0,4926,1,37500,2500,2500
194949,0,1,1,1,10121,13,4621,10,4930,1,2500,2500,2500
307260,783,4,1,1,40533,24,250,1,4791,1,37500,2500,2500
105588,0,2,1,1,22973,3,0,0,4805,0,7500,2500,2500
41366,0,3,1,1,27148,15,0,0,4806,0,17500,2500,2500
59445,0,1,1,1,5500,21,500,2,4843,0,2500,2500,2500
130920,2643,4,1,1,30299,20,1100,6,4793,1,37500,2500,2500
49777,2360,3,1,1,12241,12,0,0,4777,0,17500,2500,2500
58778,0,4,1,1,28325,13,0,0,4919,0,37500,2500,2500
38224,0,1,1,1,2587,10,0,0,4824,0,2500,2500,2500
93700,0,5,1,1,58745,14,0,0,4827,1,50000,2500,2500
533120,0,5,1,1,120983,18,0,0,4827,1,50000,2500,2500
34941,0,3,1,1,23718,16,0,0,4755,0,17500,2500,2500
115197,0,3,1,1,17638,24,0,0,4820,0,17500,2500,2500
31230,0,1,1,1,815,5,815,5,4931,0,2500,2500,2500
98604,0,3,1,1,17490,15,0,0,4919,1,17500,2500,2500
385195,0,1,1,1,0,0,0,0,4903,0,2500,2500,2500
136104,0,4,1,1,68988,51,2069,8,4916,1,37500,2500,2500
23984,0,1,1,1,2737,14,0,0,4905,0,2500,2500,2500
169947,0,4,1,1,48140,21,0,0,4895,0,37500,2500,2500
71264,0,5,1,1,94161,17,1000,2,4903,1,50000,2500,2500
71610,0,3,1,1,20918,14,0,0,4895,0,17500,2500,2500
151152,0,2,1,1,13635,21,1100,1,4895,0,7500,2500,2500
164178,2364,4,1,1,35314,23,1100,3,4883,1,37500,2500,2500
18601,0,1,1,1,100,1,0,0,4888,0,2500,2500,2500
49331,0,3,1,1,23572,12,100,1,4888,0,17500,2500,2500
43326,0,1,1,1,4164,12,0,0,4881,0,2500,2500,2500
12112,0,1,1,1,0,0,0,0,4882,0,2500,2500,2500
98343,0,4,1,1,31961,16,0,0,4971,1,37500,2500,2500
83006,0,4,1,1,45167,13,0,0,4906,1,37500,2500,2500
110980,0,1,1,1,12900,8,950,4,4853,0,2500,2500,2500
78032,0,3,1,1,24046,23,0,0,4862,0,17500,2500,2500
176262,0,3,1,1,12678,8,150,1,4862,0,17500,2500,2500
239576,0,3,1,1,13301,12,0,0,4849,1,17500,2500,2500
642756,0,4,1,1,37889,15,1000,2,4841,0,37500,2500,2500
41370,0,5,1,1,51335,9,0,0,4842,1,50000,2500,2500
92905,0,1,1,1,1766,10,0,0,4827,1,2500,2500,2500
7430,0,1,1,1,10500,5,0,0,4791,1,2500,2500,2500
68390,0,1,1,1,3450,3,950,2,4754,1,2500,2500,2500
18366,0,1,1,1,1100,3,1100,3,4783,1,2500,2500,2500
197673,0,4,1,1,48932,15,0,0,4775,1,37500,2500,2500
11789,0,4,1,1,28756,20,900,2,4775,1,37500,2500,2500
213539,0,1,1,1,2750,15,0,0,4751,0,2500,2500,2500
13310,0,1,1,1,0,0,0,0,4755,0,2500,2500,2500
207395,0,4,1,1,55903,17,500,1,4761,1,37500,2500,2500
25688,2396,1,1,1,3103,10,0,0,4754,1,2500,2500,2500
259582,0,1,1,1,3833,21,1762,9,4638,0,2500,2500,2500
288379,0,1,1,1,15942,8,1442,5,4741,1,2500,2500,2500
3580,0,1,1,1,130,3,0,0,4730,0,2500,2500,2500
84305,0,5,1,1,78931,15,0,0,4734,1,50000,2500,2500
4780,0,1,1,1,0,0,0,0,4733,0,2500,2500,2500
88192,0,4,1,1,47848,22,500,1,4784,1,37500,2500,2500
105665,0,4,1,1,31226,13,0,0,4727,1,37500,2500,2500
24756,0,1,1,1,7720,26,500,2,4723,1,2500,2500,2500
51304,1362,1,1,1,11611,40,10075,36,4708,1,2500,2500,2500
12404,0,1,1,1,1950,7,1200,4,4701,0,2500,2500,2500
80988,0,1,1,1,4413,5,0,0,4707,0,2500,2500,2500
5617,0,1,1,1,4400,4,400,1,4706,1,2500,2500,2500
68023,0,5,1,1,119512,33,500,1,4702,1,50000,2500,2500
108100,0,4,1,1,45113,17,1000,2,4699,0,37500,2500,2500
17470,0,1,1,1,4100,9,2500,5,4691,0,2500,2500,2500
138332,0,5,1,1,67836,17,0,0,4692,1,50000,2500,2500
4087,0,1,1,1,500,4,0,0,4684,0,2500,2500,2500
40264,0,1,1,1,19137,13,0,0,4684,0,2500,2500,2500
13290,0,1,1,1,3175,5,0,0,4679,1,2500,2500,2500
130761,0,4,1,1,52423,15,0,0,4674,1,37500,2500,2500
14371,0,4,1,1,28723,13,0,0,4671,1,37500,2500,2500
25322,0,3,1,1,23821,16,0,0,4673,1,17500,2500,2500
55356,0,3,1,1,23871,15,0,0,4660,0,17500,2500,2500
134501,0,5,1,1,59855,32,1193,2,4663,1,50000,2500,2500
63311,0,4,1,1,29318,11,0,0,4667,0,37500,2500,2500
90307,0,1,1,1,3150,3,650,2,4664,1,2500,2500,2500
2198,0,1,1,1,16070,12,0,0,4658,1,2500,2500,2500
43749,5583,1,1,1,9557,5,0,0,4664,0,2500,2500,2500
7730,0,1,1,1,375,3,0,0,4659,0,2500,2500,2500
16171,0,1,1,1,2875,16,0,0,4656,0,2500,2500,2500
192108,1000,1,1,1,10200,3,200,2,4656,1,2500,2500,2500
35895,0,3,1,1,15720,11,0,0,4649,1,17500,2500,2500
46578,0,2,1,1,8322,12,0,0,4645,1,7500,2500,2500
54309,0,1,1,1,6772,7,250,1,4698,0,2500,2500,2500
45613,0,4,1,1,29117,16,350,1,4625,1,37500,2500,2500
297127,0,3,1,1,27415,16,0,0,4631,1,17500,2500,2500
93148,0,2,1,1,7776,18,0,0,4631,0,7500,2500,2500
27905,0,1,1,1,3794,11,0,0,4628,0,2500,2500,2500
139983,0,3,1,1,17289,24,100,2,4629,1,17500,2500,2500
188703,0,5,1,1,62973,53,500,1,4625,0,50000,2500,2500
19479,0,1,1,1,2250,4,0,0,4625,0,2500,2500,2500
63635,0,1,1,1,5175,31,50,1,4622,0,2500,2500,2500
77203,0,5,1,1,66817,16,0,0,4646,1,50000,2500,2500
19020,0,1,1,1,330,3,0,0,4614,0,2500,2500,2500
61172,0,2,1,1,6875,10,0,0,4609,0,7500,2500,2500
7342,0,1,1,1,0,0,0,0,4604,0,2500,2500,2500
62076,0,2,1,1,11221,15,1050,2,4603,0,7500,2500,2500
13046,0,1,1,1,0,0,0,0,4597,1,2500,2500,2500
11527,0,3,1,1,16874,27,3880,6,4583,1,17500,2500,2500
77814,0,4,1,1,43914,17,0,0,4587,1,37500,2500,2500
75303,0,5,1,1,74990,15,0,0,4598,1,50000,2500,2500
7545,0,1,1,1,616,6,0,0,4587,0,2500,2500,2500
26972,0,1,1,1,0,0,0,0,4587,0,2500,2500,2500
184805,0,4,1,1,52755,22,0,0,4726,1,37500,2500,2500
93971,0,5,1,1,62023,22,450,3,4580,1,50000,2500,2500
66328,0,4,1,1,40522,14,0,0,4575,0,37500,2500,2500
51745,0,4,1,1,41377,14,0,0,4606,0,37500,2500,2500
64341,0,5,1,1,63621,13,0,0,4568,1,50000,2500,2500
49708,0,1,1,1,0,0,0,0,4560,0,2500,2500,2500
46926,0,4,1,1,27889,15,0,0,4554,1,37500,2500,2500
199418,1000,3,1,1,25590,39,3199,9,4548,1,17500,2500,2500
9126,0,1,1,1,1202,13,350,1,4554,0,2500,2500,2500
95109,0,4,1,1,26149,8,0,0,4593,0,37500,2500,2500
65706,0,3,1,1,21958,17,0,0,4534,0,17500,2500,2500
9862,0,1,1,1,31280,15,0,0,4545,1,2500,2500,2500
253349,0,5,1,1,68947,18,1000,2,4545,1,50000,2500,2500
25541,0,1,1,1,660,3,0,0,4520,0,2500,2500,2500
5580,0,1,1,1,60,2,0,0,4533,0,2500,2500,2500
37514,0,4,1,1,35874,31,500,1,4537,1,37500,2500,2500
67083,0,1,1,1,4600,4,500,1,4532,0,2500,2500,2500
92646,0,4,1,1,27177,16,0,0,4523,0,37500,2500,2500
21110,0,1,1,1,3402,12,0,0,4516,0,2500,2500,2500
102570,0,5,1,1,70503,20,0,0,4524,1,50000,2500,2500
15876,0,1,1,1,0,0,0,0,4512,0,2500,2500,2500
8957,0,1,1,1,0,0,0,0,4509,0,2500,2500,2500
5375,0,1,1,1,2000,9,0,0,4509,0,2500,2500,2500
109114,0,4,1,1,31956,27,0,0,4512,1,37500,2500,2500
23432,0,1,1,1,1162,10,0,0,4510,0,2500,2500,2500
111384,0,4,1,1,26669,14,0,0,4505,0,37500,2500,2500
69880,0,1,1,1,4635,5,0,0,4552,0,2500,2500,2500
11289,0,1,1,1,1500,5,0,0,4492,0,2500,2500,2500
119676,500,1,1,1,550,4,550,4,4485,0,2500,2500,2500
21847,0,1,1,1,929,4,903,3,4491,1,2500,2500,2500
40808,0,4,1,1,38612,27,400,2,4490,1,37500,2500,2500
47509,0,1,1,1,21210,10,1000,2,4490,0,2500,2500,2500
20248,0,3,1,1,18507,37,1700,5,4488,0,17500,2500,2500
3441,0,1,1,1,1643,6,0,0,4484,0,2500,2500,2500
35216,0,1,1,1,9959,14,0,0,4481,0,2500,2500,2500
63036,0,2,1,1,9006,14,0,0,4475,0,7500,2500,2500
20844,0,1,1,1,20844,10,0,0,4474,0,2500,2500,2500
42420,0,1,1,1,1000,1,0,0,4461,0,2500,2500,2500
36254,0,1,1,1,7232,7,0,0,4453,0,2500,2500,2500
22412,0,3,1,1,11654,12,0,0,4460,1,17500,2500,2500
